Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
11318	:	1527974257.740	     0.140	0	0	0	0	rescalepx datasets/danbooru/face12652961.png
11319	:	1527974257.755	     0.162	0	0	0	0	rescalepx datasets/danbooru/face12653438.jpg
11320	:	1527974257.818	     0.136	0	0	0	0	rescalepx datasets/danbooru/face12653459.jpg
11321	:	1527974257.830	     0.137	0	0	0	0	rescalepx datasets/danbooru/face12653560.png
11322	:	1527974257.840	     0.165	0	0	0	0	rescalepx datasets/danbooru/face12653975.jpg
11323	:	1527974257.879	     0.138	0	0	0	0	rescalepx datasets/danbooru/face12654011.jpg
11324	:	1527974257.917	     0.121	0	0	0	0	rescalepx datasets/danbooru/face12654147.jpg
11325	:	1527974257.927	     0.151	0	0	0	0	rescalepx datasets/danbooru/face12654158.jpg
11326	:	1527974257.967	     0.134	0	0	0	0	rescalepx datasets/danbooru/face12654278.jpg
11327	:	1527974258.004	     0.118	0	0	0	0	rescalepx datasets/danbooru/face12654320.png
11329	:	1527974258.038	     0.109	0	0	0	0	rescalepx datasets/danbooru/face12655053.jpg
11330	:	1527974258.058	     0.108	0	0	0	0	rescalepx datasets/danbooru/face12655063.jpg
11328	:	1527974258.017	     0.207	0	0	0	0	rescalepx datasets/danbooru/face12654863.png
11331	:	1527974258.100	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12655122.jpg
11332	:	1527974258.114	     0.187	0	0	0	0	rescalepx datasets/danbooru/face12655147.jpg
11333	:	1527974258.148	     0.167	0	0	0	0	rescalepx datasets/danbooru/face12655490.png
11334	:	1527974258.162	     0.167	0	0	0	0	rescalepx datasets/danbooru/face12655605.jpg
11335	:	1527974258.195	     0.156	0	0	0	0	rescalepx datasets/danbooru/face12655613.jpg
11336	:	1527974258.263	     0.119	0	0	0	0	rescalepx datasets/danbooru/face12655750.png
11337	:	1527974258.301	     0.157	0	0	0	0	rescalepx datasets/danbooru/face12656225.jpg
11338	:	1527974258.315	     0.187	0	0	0	0	rescalepx datasets/danbooru/face12656336.jpg
11339	:	1527974258.325	     0.208	0	0	0	0	rescalepx datasets/danbooru/face12656386.jpg
11341	:	1527974258.381	     0.200	0	0	0	0	rescalepx datasets/danbooru/face12656616.jpg
11340	:	1527974258.343	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12656463.jpg
11342	:	1527974258.430	     0.214	0	0	0	0	rescalepx datasets/danbooru/face12656670.jpg
11343	:	1527974258.476	     0.198	0	0	0	0	rescalepx datasets/danbooru/face12657469.jpg
11344	:	1527974258.533	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12657578.png
11345	:	1527974258.581	     0.148	0	0	0	0	rescalepx datasets/danbooru/face12658273.jpg
11346	:	1527974258.599	     0.151	0	0	0	0	rescalepx datasets/danbooru/face12658462.jpg
11347	:	1527974258.617	     0.166	0	0	0	0	rescalepx datasets/danbooru/face12658501.jpg
11348	:	1527974258.674	     0.158	0	0	0	0	rescalepx datasets/danbooru/face12658627.jpg
11349	:	1527974258.704	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12658728.jpg
11350	:	1527974258.729	     0.148	0	0	0	0	rescalepx datasets/danbooru/face12658729.jpg
11351	:	1527974258.750	     0.338	0	0	0	0	rescalepx datasets/danbooru/face12658743.jpg
11352	:	1527974258.779	     0.328	0	0	0	0	rescalepx datasets/danbooru/face12658872.png
11353	:	1527974258.833	     0.297	0	0	0	0	rescalepx datasets/danbooru/face12658968.jpg
11354	:	1527974258.866	     0.318	0	0	0	0	rescalepx datasets/danbooru/face12659200.png
11355	:	1527974258.877	     0.332	0	0	0	0	rescalepx datasets/danbooru/face12659201.png
11356	:	1527974258.945	     0.308	0	0	0	0	rescalepx datasets/danbooru/face12659476.png
11357	:	1527974259.106	     0.210	0	0	0	0	rescalepx datasets/danbooru/face12659713.jpg
11358	:	1527974259.129	     0.209	0	0	0	0	rescalepx datasets/danbooru/face12659716.jpg
11359	:	1527974259.183	     0.218	0	0	0	0	rescalepx datasets/danbooru/face12659764.png
11360	:	1527974259.208	     0.220	0	0	0	0	rescalepx datasets/danbooru/face12659904.png
11361	:	1527974259.252	     0.217	0	0	0	0	rescalepx datasets/danbooru/face12660428.jpg
11362	:	1527974259.315	     0.207	0	0	0	0	rescalepx datasets/danbooru/face12660526.jpg
11364	:	1527974259.401	     0.144	0	0	0	0	rescalepx datasets/danbooru/face12660592.png
11365	:	1527974259.428	     0.163	0	0	0	0	rescalepx datasets/danbooru/face12660917.png
11363	:	1527974259.337	     0.269	0	0	0	0	rescalepx datasets/danbooru/face12660589.png
11366	:	1527974259.469	     0.177	0	0	0	0	rescalepx datasets/danbooru/face12661042.png
11367	:	1527974259.523	     0.134	0	0	0	0	rescalepx datasets/danbooru/face12661054.jpg
11368	:	1527974259.546	     0.158	0	0	0	0	rescalepx datasets/danbooru/face12661074.png
11369	:	1527974259.560	     0.156	0	0	0	0	rescalepx datasets/danbooru/face12661249.png
11370	:	1527974259.605	     0.121	0	0	0	0	rescalepx datasets/danbooru/face12661250.png
11371	:	1527974259.646	     0.088	0	0	0	0	rescalepx datasets/danbooru/face12661322.jpg
11372	:	1527974259.657	     0.108	0	0	0	0	rescalepx datasets/danbooru/face12661383.jpg
11373	:	1527974259.669	     0.159	0	0	0	0	rescalepx datasets/danbooru/face12661606.png
11374	:	1527974259.715	     0.166	0	0	0	0	rescalepx datasets/danbooru/face12661673.jpg
11375	:	1527974259.726	     0.167	0	0	0	0	rescalepx datasets/danbooru/face12661752.jpg
11376	:	1527974259.735	     0.188	0	0	0	0	rescalepx datasets/danbooru/face12661828.jpg
11377	:	1527974259.743	     0.233	0	0	0	0	rescalepx datasets/danbooru/face12661940.jpg
11378	:	1527974259.828	     0.320	0	0	0	0	rescalepx datasets/danbooru/face12661944.jpg
11379	:	1527974259.873	     0.315	0	0	0	0	rescalepx datasets/danbooru/face12661999.png
11380	:	1527974259.893	     0.327	0	0	0	0	rescalepx datasets/danbooru/face12662196.jpg
11381	:	1527974259.922	     0.315	0	0	0	0	rescalepx datasets/danbooru/face12662261.jpg
11382	:	1527974259.975	     0.276	0	0	0	0	rescalepx datasets/danbooru/face12662263.jpg
11383	:	1527974259.993	     0.270	0	0	0	0	rescalepx datasets/danbooru/face12662278.jpg
11384	:	1527974260.189	     0.132	0	0	0	0	rescalepx datasets/danbooru/face12662369.jpg
11386	:	1527974260.237	     0.097	0	0	0	0	rescalepx datasets/danbooru/face12662843.jpg
11385	:	1527974260.219	     0.166	0	0	0	0	rescalepx datasets/danbooru/face12662642.jpg
11387	:	1527974260.251	     0.259	0	0	0	0	rescalepx datasets/danbooru/face12663551.jpg
11388	:	1527974260.263	     0.262	0	0	0	0	rescalepx datasets/danbooru/face12663668.jpg
11389	:	1527974260.276	     0.264	0	0	0	0	rescalepx datasets/danbooru/face12663924.png
11390	:	1527974260.333	     0.249	0	0	0	0	rescalepx datasets/danbooru/face12664132.jpg
11391	:	1527974260.385	     0.296	0	0	0	0	rescalepx datasets/danbooru/face12664188.png
11392	:	1527974260.511	     0.213	0	0	0	0	rescalepx datasets/danbooru/face12664216.png
11393	:	1527974260.525	     0.235	0	0	0	0	rescalepx datasets/danbooru/face12664320.jpg
11394	:	1527974260.541	     0.236	0	0	0	0	rescalepx datasets/danbooru/face12664329.png
11395	:	1527974260.581	     0.212	0	0	0	0	rescalepx datasets/danbooru/face12664480.jpg
11396	:	1527974260.681	     0.167	0	0	0	0	rescalepx datasets/danbooru/face12664678.png
11397	:	1527974260.723	     0.144	0	0	0	0	rescalepx datasets/danbooru/face12664783.jpg
11398	:	1527974260.760	     0.237	0	0	0	0	rescalepx datasets/danbooru/face12664916.jpg
11399	:	1527974260.776	     0.266	0	0	0	0	rescalepx datasets/danbooru/face12664919.jpg
11400	:	1527974260.793	     0.269	0	0	0	0	rescalepx datasets/danbooru/face12665056.png
11401	:	1527974260.828	     0.282	0	0	0	0	rescalepx datasets/danbooru/face12665129.jpg
11402	:	1527974260.867	     0.305	0	0	0	0	rescalepx datasets/danbooru/face12665173.jpg
11403	:	1527974260.998	     0.238	0	0	0	0	rescalepx datasets/danbooru/face12665452.jpg
11404	:	1527974261.043	     0.204	0	0	0	0	rescalepx datasets/danbooru/face12665892.jpg
11406	:	1527974261.110	     0.149	0	0	0	0	rescalepx datasets/danbooru/face12666749.jpg
11405	:	1527974261.061	     0.234	0	0	0	0	rescalepx datasets/danbooru/face12666645.jpg
11407	:	1527974261.121	     0.197	0	0	0	0	rescalepx datasets/danbooru/face12666836.png
11408	:	1527974261.236	     0.113	0	0	0	0	rescalepx datasets/danbooru/face12667030.png
11410	:	1527974261.258	     0.107	0	0	0	0	rescalepx datasets/danbooru/face12667381.jpg
11409	:	1527974261.248	     0.132	0	0	0	0	rescalepx datasets/danbooru/face12667129.jpg
11411	:	1527974261.295	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12667523.jpg
11413	:	1527974261.349	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12667670.jpg
11412	:	1527974261.318	     0.278	0	0	0	0	rescalepx datasets/danbooru/face12667640.jpg
11414	:	1527974261.360	     0.355	0	0	0	0	rescalepx datasets/danbooru/face12668410.png
11415	:	1527974261.379	     0.394	0	0	0	0	rescalepx datasets/danbooru/face12668857.png
11416	:	1527974261.414	     0.388	0	0	0	0	rescalepx datasets/danbooru/face12668936.jpg
11417	:	1527974261.520	     0.314	0	0	0	0	rescalepx datasets/danbooru/face12668940.jpg
11418	:	1527974261.596	     0.272	0	0	0	0	rescalepx datasets/danbooru/face12668994.jpg
11419	:	1527974261.713	     0.192	0	0	0	0	rescalepx datasets/danbooru/face12669066.jpg
11420	:	1527974261.772	     0.174	0	0	0	0	rescalepx datasets/danbooru/face12669143.jpg
11421	:	1527974261.802	     0.157	0	0	0	0	rescalepx datasets/danbooru/face12669440.jpg
11422	:	1527974261.821	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12669490.png
11423	:	1527974261.868	     0.144	0	0	0	0	rescalepx datasets/danbooru/face12669514.png
11424	:	1527974261.906	     0.183	0	0	0	0	rescalepx datasets/danbooru/face12669633.png
11425	:	1527974261.947	     0.155	0	0	0	0	rescalepx datasets/danbooru/face12669636.png
11426	:	1527974261.959	     0.187	0	0	0	0	rescalepx datasets/danbooru/face12669913.png
11427	:	1527974261.983	     0.177	0	0	0	0	rescalepx datasets/danbooru/face12669988.jpg
11429	:	1527974262.089	     0.118	0	0	0	0	rescalepx datasets/danbooru/face12670156.jpg
11428	:	1527974262.013	     0.263	0	0	0	0	rescalepx datasets/danbooru/face12670146.jpg
11430	:	1527974262.102	     0.325	0	0	0	0	rescalepx datasets/danbooru/face12670213.jpg
11431	:	1527974262.146	     0.320	0	0	0	0	rescalepx datasets/danbooru/face12670221.jpg
11432	:	1527974262.161	     0.332	0	0	0	0	rescalepx datasets/danbooru/face12670402.png
11433	:	1527974262.207	     0.335	0	0	0	0	rescalepx datasets/danbooru/face12670450.jpg
11434	:	1527974262.276	     0.305	0	0	0	0	rescalepx datasets/danbooru/face12670845.jpg
11435	:	1527974262.379	     0.212	0	0	0	0	rescalepx datasets/danbooru/face12671213.jpg
11436	:	1527974262.453	     0.190	0	0	0	0	rescalepx datasets/danbooru/face12671238.png
11437	:	1527974262.493	     0.180	0	0	0	0	rescalepx datasets/danbooru/face12671769.jpg
11438	:	1527974262.542	     0.144	0	0	0	0	rescalepx datasets/danbooru/face12671892.jpg
11439	:	1527974262.580	     0.133	0	0	0	0	rescalepx datasets/danbooru/face12672022.jpg
11440	:	1527974262.591	     0.221	0	0	0	0	rescalepx datasets/danbooru/face12672040.jpg
11441	:	1527974262.614	     0.211	0	0	0	0	rescalepx datasets/danbooru/face12672066.png
11442	:	1527974262.673	     0.201	0	0	0	0	rescalepx datasets/danbooru/face12672308.jpg
11443	:	1527974262.686	     0.204	0	0	0	0	rescalepx datasets/danbooru/face12672557.jpg
11444	:	1527974262.713	     0.197	0	0	0	0	rescalepx datasets/danbooru/face12672667.jpg
11446	:	1527974262.826	     0.154	0	0	0	0	rescalepx datasets/danbooru/face12672761.jpg
11447	:	1527974262.867	     0.136	0	0	0	0	rescalepx datasets/danbooru/face12672764.jpg
11445	:	1527974262.813	     0.266	0	0	0	0	rescalepx datasets/danbooru/face12672693.png
11448	:	1527974262.890	     0.236	0	0	0	0	rescalepx datasets/danbooru/face12672907.png
11449	:	1527974262.903	     0.271	0	0	0	0	rescalepx datasets/danbooru/face12673105.jpg
11450	:	1527974262.979	     0.276	0	0	0	0	rescalepx datasets/danbooru/face12673207.png
11451	:	1527974262.993	     0.286	0	0	0	0	rescalepx datasets/danbooru/face12673346.jpg
11452	:	1527974263.017	     0.281	0	0	0	0	rescalepx datasets/danbooru/face12673365.jpg
11454	:	1527974263.175	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12673753.jpg
11453	:	1527974263.126	     0.238	0	0	0	0	rescalepx datasets/danbooru/face12673724.png
11456	:	1527974263.280	     0.186	0	0	0	0	rescalepx datasets/danbooru/face12673818.jpg
11457	:	1527974263.298	     0.188	0	0	0	0	rescalepx datasets/danbooru/face12674136.jpg
11455	:	1527974263.254	     0.268	0	0	0	0	rescalepx datasets/danbooru/face12673759.png
11458	:	1527974263.337	     0.217	0	0	0	0	rescalepx datasets/danbooru/face12674284.jpg
11459	:	1527974263.363	     0.218	0	0	0	0	rescalepx datasets/danbooru/face12674524.jpg
11461	:	1527974263.487	     0.140	0	0	0	0	rescalepx datasets/danbooru/face12674750.jpg
11460	:	1527974263.412	     0.246	0	0	0	0	rescalepx datasets/danbooru/face12674612.png
11463	:	1527974263.553	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12675738.png
11462	:	1527974263.521	     0.221	0	0	0	0	rescalepx datasets/danbooru/face12675356.jpg
11464	:	1527974263.569	     0.290	0	0	0	0	rescalepx datasets/danbooru/face12675852.jpg
11465	:	1527974263.600	     0.302	0	0	0	0	rescalepx datasets/danbooru/face12675945.png
11466	:	1527974263.657	     0.305	0	0	0	0	rescalepx datasets/danbooru/face12676250.jpg
11467	:	1527974263.675	     0.371	0	0	0	0	rescalepx datasets/danbooru/face12676360.jpg
11470	:	1527974263.902	     0.177	0	0	0	0	rescalepx datasets/danbooru/face12676699.jpg
11471	:	1527974263.962	     0.134	0	0	0	0	rescalepx datasets/danbooru/face12677211.jpg
11469	:	1527974263.859	     0.263	0	0	0	0	rescalepx datasets/danbooru/face12676563.jpg
11472	:	1527974263.991	     0.185	0	0	0	0	rescalepx datasets/danbooru/face12677213.jpg
11473	:	1527974264.078	     0.115	0	0	0	0	rescalepx datasets/danbooru/face12677282.jpg
11474	:	1527974264.092	     0.114	0	0	0	0	rescalepx datasets/danbooru/face12677315.png
11475	:	1527974264.122	     0.134	0	0	0	0	rescalepx datasets/danbooru/face12677334.jpg
11468	:	1527974263.741	     0.555	0	0	0	0	rescalepx datasets/danbooru/face12676498.jpg
11476	:	1527974264.136	     0.194	0	0	0	0	rescalepx datasets/danbooru/face12677353.png
11477	:	1527974264.192	     0.261	0	0	0	0	rescalepx datasets/danbooru/face12677708.jpg
11479	:	1527974264.219	     0.313	0	0	0	0	rescalepx datasets/danbooru/face12677770.jpg
11478	:	1527974264.206	     0.369	0	0	0	0	rescalepx datasets/danbooru/face12677769.jpg
11480	:	1527974264.296	     0.361	0	0	0	0	rescalepx datasets/danbooru/face12677802.png
11481	:	1527974264.317	     0.481	0	0	0	0	rescalepx datasets/danbooru/face12677834.jpg
11482	:	1527974264.411	     0.427	0	0	0	0	rescalepx datasets/danbooru/face12678036.jpg
11485	:	1527974264.656	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12678491.jpg
11483	:	1527974264.533	     0.410	0	0	0	0	rescalepx datasets/danbooru/face12678277.jpg
11484	:	1527974264.576	     0.393	0	0	0	0	rescalepx datasets/danbooru/face12678309.png
11486	:	1527974264.704	     0.278	0	0	0	0	rescalepx datasets/danbooru/face12678492.jpg
11487	:	1527974264.838	     0.157	0	0	0	0	rescalepx datasets/danbooru/face12678617.png
11488	:	1527974264.853	     0.176	0	0	0	0	rescalepx datasets/danbooru/face12678679.jpg
11489	:	1527974264.943	     0.200	0	0	0	0	rescalepx datasets/danbooru/face12678680.png
11490	:	1527974264.968	     0.203	0	0	0	0	rescalepx datasets/danbooru/face12678799.jpg
11491	:	1527974264.981	     0.259	0	0	0	0	rescalepx datasets/danbooru/face12678801.jpg
11492	:	1527974264.995	     0.264	0	0	0	0	rescalepx datasets/danbooru/face12678894.png
11493	:	1527974265.028	     0.242	0	0	0	0	rescalepx datasets/danbooru/face12679329.png
11494	:	1527974265.144	     0.237	0	0	0	0	rescalepx datasets/danbooru/face12679644.jpg
11495	:	1527974265.172	     0.264	0	0	0	0	rescalepx datasets/danbooru/face12679662.jpg
11496	:	1527974265.241	     0.235	0	0	0	0	rescalepx datasets/danbooru/face12679736.png
11497	:	1527974265.258	     0.314	0	0	0	0	rescalepx datasets/danbooru/face12679953.png
11498	:	1527974265.270	     0.345	0	0	0	0	rescalepx datasets/danbooru/face12680082.jpg
11499	:	1527974265.295	     0.330	0	0	0	0	rescalepx datasets/danbooru/face12680896.jpg
11500	:	1527974265.397	     0.287	0	0	0	0	rescalepx datasets/danbooru/face12681008.png
11501	:	1527974265.476	     0.223	0	0	0	0	rescalepx datasets/danbooru/face12681739.jpg
11502	:	1527974265.571	     0.203	0	0	0	0	rescalepx datasets/danbooru/face12681766.png
11503	:	1527974265.615	     0.236	0	0	0	0	rescalepx datasets/danbooru/face12681787.jpg
11504	:	1527974265.626	     0.258	0	0	0	0	rescalepx datasets/danbooru/face12681800.jpg
11505	:	1527974265.660	     0.279	0	0	0	0	rescalepx datasets/danbooru/face12681939.jpg
11506	:	1527974265.699	     0.255	0	0	0	0	rescalepx datasets/danbooru/face12682093.jpg
11507	:	1527974265.774	     0.271	0	0	0	0	rescalepx datasets/danbooru/face12682157.jpg
11508	:	1527974265.852	     0.229	0	0	0	0	rescalepx datasets/danbooru/face12682374.jpg
11509	:	1527974265.884	     0.212	0	0	0	0	rescalepx datasets/danbooru/face12682397.jpg
11510	:	1527974265.940	     0.197	0	0	0	0	rescalepx datasets/danbooru/face12682470.jpg
11511	:	1527974265.953	     0.299	0	0	0	0	rescalepx datasets/danbooru/face12682787.jpg
11512	:	1527974265.968	     0.368	0	0	0	0	rescalepx datasets/danbooru/face12683467.png
11513	:	1527974266.080	     0.272	0	0	0	0	rescalepx datasets/danbooru/face12683486.jpg
11515	:	1527974266.137	     0.277	0	0	0	0	rescalepx datasets/danbooru/face12683801.jpg
11514	:	1527974266.096	     0.334	0	0	0	0	rescalepx datasets/danbooru/face12683718.jpg
11516	:	1527974266.252	     0.231	0	0	0	0	rescalepx datasets/danbooru/face12684091.jpg
11517	:	1527974266.336	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12684232.png
11518	:	1527974266.351	     0.230	0	0	0	0	rescalepx datasets/danbooru/face12684528.jpg
11519	:	1527974266.415	     0.215	0	0	0	0	rescalepx datasets/danbooru/face12684559.jpg
11520	:	1527974266.430	     0.212	0	0	0	0	rescalepx datasets/danbooru/face12684728.jpg
11521	:	1527974266.484	     0.210	0	0	0	0	rescalepx datasets/danbooru/face12684784.jpg
11522	:	1527974266.496	     0.211	0	0	0	0	rescalepx datasets/danbooru/face12684812.jpg
11523	:	1527974266.581	     0.139	0	0	0	0	rescalepx datasets/danbooru/face12684952.jpg
11524	:	1527974266.630	     0.198	0	0	0	0	rescalepx datasets/danbooru/face12685011.jpg
11525	:	1527974266.643	     0.201	0	0	0	0	rescalepx datasets/danbooru/face12685133.jpg
11526	:	1527974266.694	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12685178.jpg
11527	:	1527974266.707	     0.191	0	0	0	0	rescalepx datasets/danbooru/face12685223.png
11528	:	1527974266.720	     0.220	0	0	0	0	rescalepx datasets/danbooru/face12685259.jpg
11531	:	1527974266.856	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12685635.jpg
11529	:	1527974266.759	     0.325	0	0	0	0	rescalepx datasets/danbooru/face12685340.jpg
11530	:	1527974266.843	     0.276	0	0	0	0	rescalepx datasets/danbooru/face12685572.png
11532	:	1527974266.899	     0.233	0	0	0	0	rescalepx datasets/danbooru/face12686303.jpg
11533	:	1527974266.940	     0.203	0	0	0	0	rescalepx datasets/danbooru/face12686424.jpg
11534	:	1527974266.959	     0.226	0	0	0	0	rescalepx datasets/danbooru/face12686479.png
11535	:	1527974267.038	     0.192	0	0	0	0	rescalepx datasets/danbooru/face12686512.jpg
11536	:	1527974267.119	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12686586.jpg
11540	:	1527974267.230	     0.216	0	0	0	0	rescalepx datasets/danbooru/face12687048.png
11537	:	1527974267.131	     0.359	0	0	0	0	rescalepx datasets/danbooru/face12686754.png
11538	:	1527974267.143	     0.390	0	0	0	0	rescalepx datasets/danbooru/face12686900.jpg
11539	:	1527974267.186	     0.377	0	0	0	0	rescalepx datasets/danbooru/face12686965.jpg
11541	:	1527974267.290	     0.301	0	0	0	0	rescalepx datasets/danbooru/face12687059.png
11542	:	1527974267.305	     0.300	0	0	0	0	rescalepx datasets/danbooru/face12687139.png
